image_id,image_path,strategy,false_negative
dwm7louwwx5e1_jpeg.rf.7a415973d2df9f2efa58ea8b7d75d912.jpg,data/raw/train/images/dwm7louwwx5e1_jpeg.rf.7a415973d2df9f2efa58ea8b7d75d912.jpg,high_only,apple
dwm7louwwx5e1_jpeg.rf.7a415973d2df9f2efa58ea8b7d75d912.jpg,data/raw/train/images/dwm7louwwx5e1_jpeg.rf.7a415973d2df9f2efa58ea8b7d75d912.jpg,high_only,barbecue sauce
dwm7louwwx5e1_jpeg.rf.7a415973d2df9f2efa58ea8b7d75d912.jpg,data/raw/train/images/dwm7louwwx5e1_jpeg.rf.7a415973d2df9f2efa58ea8b7d75d912.jpg,high_only,chocolate syrup
dwm7louwwx5e1_jpeg.rf.7a415973d2df9f2efa58ea8b7d75d912.jpg,data/raw/train/images/dwm7louwwx5e1_jpeg.rf.7a415973d2df9f2efa58ea8b7d75d912.jpg,high_only,egg
dwm7louwwx5e1_jpeg.rf.7a415973d2df9f2efa58ea8b7d75d912.jpg,data/raw/train/images/dwm7louwwx5e1_jpeg.rf.7a415973d2df9f2efa58ea8b7d75d912.jpg,high_only,hot sauce
rmyz31dmn2x51_jpg.rf.6f37ebd5e3a66a440c6fecfba3a93b3b.jpg,data/raw/train/images/rmyz31dmn2x51_jpg.rf.6f37ebd5e3a66a440c6fecfba3a93b3b.jpg,high_only,whipped cream
DSC_5820_JPG_jpg.rf.9bbecb9654dad7fa2b59714de1215ce9.jpg,data/raw/train/images/DSC_5820_JPG_jpg.rf.9bbecb9654dad7fa2b59714de1215ce9.jpg,high_only,bacon
DSC_5820_JPG_jpg.rf.9bbecb9654dad7fa2b59714de1215ce9.jpg,data/raw/train/images/DSC_5820_JPG_jpg.rf.9bbecb9654dad7fa2b59714de1215ce9.jpg,high_only,butter
DSC_5820_JPG_jpg.rf.9bbecb9654dad7fa2b59714de1215ce9.jpg,data/raw/train/images/DSC_5820_JPG_jpg.rf.9bbecb9654dad7fa2b59714de1215ce9.jpg,high_only,chicken
DSC_5820_JPG_jpg.rf.9bbecb9654dad7fa2b59714de1215ce9.jpg,data/raw/train/images/DSC_5820_JPG_jpg.rf.9bbecb9654dad7fa2b59714de1215ce9.jpg,high_only,lime
DSC_5820_JPG_jpg.rf.9bbecb9654dad7fa2b59714de1215ce9.jpg,data/raw/train/images/DSC_5820_JPG_jpg.rf.9bbecb9654dad7fa2b59714de1215ce9.jpg,high_only,potato
0961_jpeg.rf.91e2e64b7e169fc445677eb7dc479f02.jpg,data/raw/train/images/0961_jpeg.rf.91e2e64b7e169fc445677eb7dc479f02.jpg,high_only,hummus
0961_jpeg.rf.91e2e64b7e169fc445677eb7dc479f02.jpg,data/raw/train/images/0961_jpeg.rf.91e2e64b7e169fc445677eb7dc479f02.jpg,high_only,raspberry
mnthdsddij1f1_jpeg.rf.f7e21d1eb97bf80a19da08a6005ad04f.jpg,data/raw/train/images/mnthdsddij1f1_jpeg.rf.f7e21d1eb97bf80a19da08a6005ad04f.jpg,high_only,butter
mnthdsddij1f1_jpeg.rf.f7e21d1eb97bf80a19da08a6005ad04f.jpg,data/raw/train/images/mnthdsddij1f1_jpeg.rf.f7e21d1eb97bf80a19da08a6005ad04f.jpg,high_only,ketchup
mnthdsddij1f1_jpeg.rf.f7e21d1eb97bf80a19da08a6005ad04f.jpg,data/raw/train/images/mnthdsddij1f1_jpeg.rf.f7e21d1eb97bf80a19da08a6005ad04f.jpg,high_only,lime
mnthdsddij1f1_jpeg.rf.f7e21d1eb97bf80a19da08a6005ad04f.jpg,data/raw/train/images/mnthdsddij1f1_jpeg.rf.f7e21d1eb97bf80a19da08a6005ad04f.jpg,high_only,whipped cream
mnthdsddij1f1_jpeg.rf.f7e21d1eb97bf80a19da08a6005ad04f.jpg,data/raw/train/images/mnthdsddij1f1_jpeg.rf.f7e21d1eb97bf80a19da08a6005ad04f.jpg,high_only,yogurt
erd6jzcgmr1f1_jpeg.rf.c345e86d392370ef9d4a67d1c47be518.jpg,data/raw/train/images/erd6jzcgmr1f1_jpeg.rf.c345e86d392370ef9d4a67d1c47be518.jpg,high_only,apple
erd6jzcgmr1f1_jpeg.rf.c345e86d392370ef9d4a67d1c47be518.jpg,data/raw/train/images/erd6jzcgmr1f1_jpeg.rf.c345e86d392370ef9d4a67d1c47be518.jpg,high_only,bell pepper
erd6jzcgmr1f1_jpeg.rf.c345e86d392370ef9d4a67d1c47be518.jpg,data/raw/train/images/erd6jzcgmr1f1_jpeg.rf.c345e86d392370ef9d4a67d1c47be518.jpg,high_only,bread
erd6jzcgmr1f1_jpeg.rf.c345e86d392370ef9d4a67d1c47be518.jpg,data/raw/train/images/erd6jzcgmr1f1_jpeg.rf.c345e86d392370ef9d4a67d1c47be518.jpg,high_only,hot sauce
erd6jzcgmr1f1_jpeg.rf.c345e86d392370ef9d4a67d1c47be518.jpg,data/raw/train/images/erd6jzcgmr1f1_jpeg.rf.c345e86d392370ef9d4a67d1c47be518.jpg,high_only,lime
DSC_5764_JPG_jpg.rf.411120a754480313fa39024fd47100b9.jpg,data/raw/train/images/DSC_5764_JPG_jpg.rf.411120a754480313fa39024fd47100b9.jpg,high_only,ground beef
DSC_5764_JPG_jpg.rf.411120a754480313fa39024fd47100b9.jpg,data/raw/train/images/DSC_5764_JPG_jpg.rf.411120a754480313fa39024fd47100b9.jpg,high_only,milk
DSC_5764_JPG_jpg.rf.411120a754480313fa39024fd47100b9.jpg,data/raw/train/images/DSC_5764_JPG_jpg.rf.411120a754480313fa39024fd47100b9.jpg,high_only,onion
DSC_5764_JPG_jpg.rf.411120a754480313fa39024fd47100b9.jpg,data/raw/train/images/DSC_5764_JPG_jpg.rf.411120a754480313fa39024fd47100b9.jpg,high_only,sweet potato
DSC_5973_JPG_jpg.rf.d12d4f2a86ce472e01b4de96b20ec0b8.jpg,data/raw/train/images/DSC_5973_JPG_jpg.rf.d12d4f2a86ce472e01b4de96b20ec0b8.jpg,high_only,onion
DSC_5973_JPG_jpg.rf.d12d4f2a86ce472e01b4de96b20ec0b8.jpg,data/raw/train/images/DSC_5973_JPG_jpg.rf.d12d4f2a86ce472e01b4de96b20ec0b8.jpg,high_only,sweet potato
0502_jpeg.rf.de6c90849afd15a5436519d161cf7dd5.jpg,data/raw/train/images/0502_jpeg.rf.de6c90849afd15a5436519d161cf7dd5.jpg,high_only,asparagus
0502_jpeg.rf.de6c90849afd15a5436519d161cf7dd5.jpg,data/raw/train/images/0502_jpeg.rf.de6c90849afd15a5436519d161cf7dd5.jpg,high_only,barbecue sauce
0502_jpeg.rf.de6c90849afd15a5436519d161cf7dd5.jpg,data/raw/train/images/0502_jpeg.rf.de6c90849afd15a5436519d161cf7dd5.jpg,high_only,chicken
0502_jpeg.rf.de6c90849afd15a5436519d161cf7dd5.jpg,data/raw/train/images/0502_jpeg.rf.de6c90849afd15a5436519d161cf7dd5.jpg,high_only,hot sauce
0502_jpeg.rf.de6c90849afd15a5436519d161cf7dd5.jpg,data/raw/train/images/0502_jpeg.rf.de6c90849afd15a5436519d161cf7dd5.jpg,high_only,lettuce
bg8f4fnb01e41_jpg.rf.bd3284a97af339b89f2d702a1897e1d7.jpg,data/raw/train/images/bg8f4fnb01e41_jpg.rf.bd3284a97af339b89f2d702a1897e1d7.jpg,high_only,avocado
bg8f4fnb01e41_jpg.rf.bd3284a97af339b89f2d702a1897e1d7.jpg,data/raw/train/images/bg8f4fnb01e41_jpg.rf.bd3284a97af339b89f2d702a1897e1d7.jpg,high_only,barbecue sauce
bg8f4fnb01e41_jpg.rf.bd3284a97af339b89f2d702a1897e1d7.jpg,data/raw/train/images/bg8f4fnb01e41_jpg.rf.bd3284a97af339b89f2d702a1897e1d7.jpg,high_only,celery
bg8f4fnb01e41_jpg.rf.bd3284a97af339b89f2d702a1897e1d7.jpg,data/raw/train/images/bg8f4fnb01e41_jpg.rf.bd3284a97af339b89f2d702a1897e1d7.jpg,high_only,hot sauce
bg8f4fnb01e41_jpg.rf.bd3284a97af339b89f2d702a1897e1d7.jpg,data/raw/train/images/bg8f4fnb01e41_jpg.rf.bd3284a97af339b89f2d702a1897e1d7.jpg,high_only,tortilla
qtta8z2251se1_jpeg.rf.2365c935973a6e11fbd2ff0ce893e532.jpg,data/raw/train/images/qtta8z2251se1_jpeg.rf.2365c935973a6e11fbd2ff0ce893e532.jpg,high_only,egg
qtta8z2251se1_jpeg.rf.2365c935973a6e11fbd2ff0ce893e532.jpg,data/raw/train/images/qtta8z2251se1_jpeg.rf.2365c935973a6e11fbd2ff0ce893e532.jpg,high_only,sour cream
20250621_153308_jpg.rf.ecbf33bac42beea937b638c44db76d96.jpg,data/raw/train/images/20250621_153308_jpg.rf.ecbf33bac42beea937b638c44db76d96.jpg,high_only,butter
20250621_153308_jpg.rf.ecbf33bac42beea937b638c44db76d96.jpg,data/raw/train/images/20250621_153308_jpg.rf.ecbf33bac42beea937b638c44db76d96.jpg,high_only,cheese
20250621_153308_jpg.rf.ecbf33bac42beea937b638c44db76d96.jpg,data/raw/train/images/20250621_153308_jpg.rf.ecbf33bac42beea937b638c44db76d96.jpg,high_only,chicken
20250621_153308_jpg.rf.ecbf33bac42beea937b638c44db76d96.jpg,data/raw/train/images/20250621_153308_jpg.rf.ecbf33bac42beea937b638c44db76d96.jpg,high_only,mustard
DSC_5870_JPG_jpg.rf.fea918b6468847ffc6e9248168d4c76f.jpg,data/raw/train/images/DSC_5870_JPG_jpg.rf.fea918b6468847ffc6e9248168d4c76f.jpg,high_only,blueberry
DSC_5870_JPG_jpg.rf.fea918b6468847ffc6e9248168d4c76f.jpg,data/raw/train/images/DSC_5870_JPG_jpg.rf.fea918b6468847ffc6e9248168d4c76f.jpg,high_only,spinach
naid6xbl9t5f1_jpeg.rf.3e8593e6c185e7edf10d9f187eab5d05.jpg,data/raw/train/images/naid6xbl9t5f1_jpeg.rf.3e8593e6c185e7edf10d9f187eab5d05.jpg,high_only,hot sauce
naid6xbl9t5f1_jpeg.rf.3e8593e6c185e7edf10d9f187eab5d05.jpg,data/raw/train/images/naid6xbl9t5f1_jpeg.rf.3e8593e6c185e7edf10d9f187eab5d05.jpg,high_only,yogurt
0932_jpeg.rf.e03ba66c2977eff4cb3a7a86c6b85985.jpg,data/raw/train/images/0932_jpeg.rf.e03ba66c2977eff4cb3a7a86c6b85985.jpg,high_only,ketchup
dyts370h4v8e1_jpeg.rf.3e8df1ddf42c9f2096b08ab6d08b597e.jpg,data/raw/train/images/dyts370h4v8e1_jpeg.rf.3e8df1ddf42c9f2096b08ab6d08b597e.jpg,high_only,carrot
dyts370h4v8e1_jpeg.rf.3e8df1ddf42c9f2096b08ab6d08b597e.jpg,data/raw/train/images/dyts370h4v8e1_jpeg.rf.3e8df1ddf42c9f2096b08ab6d08b597e.jpg,high_only,grape
liwyg6fudryd1_jpeg.rf.7534331e8a564f2225825d5ee86c5daf.jpg,data/raw/train/images/liwyg6fudryd1_jpeg.rf.7534331e8a564f2225825d5ee86c5daf.jpg,high_only,egg
20250621_145632_jpg.rf.3361b3a3679562405db79999b26a254d.jpg,data/raw/train/images/20250621_145632_jpg.rf.3361b3a3679562405db79999b26a254d.jpg,high_only,butter
20250621_145632_jpg.rf.3361b3a3679562405db79999b26a254d.jpg,data/raw/train/images/20250621_145632_jpg.rf.3361b3a3679562405db79999b26a254d.jpg,high_only,lemon
20250621_145632_jpg.rf.3361b3a3679562405db79999b26a254d.jpg,data/raw/train/images/20250621_145632_jpg.rf.3361b3a3679562405db79999b26a254d.jpg,high_only,spinach
x0sosl3epju61_jpg.rf.53b74e2e871204599e8a9115bf9abcc5.jpg,data/raw/train/images/x0sosl3epju61_jpg.rf.53b74e2e871204599e8a9115bf9abcc5.jpg,high_only,ketchup
dz4pix0bib5e1_jpeg.rf.732264e74b53e4c3ec2947f056b3eee6.jpg,data/raw/train/images/dz4pix0bib5e1_jpeg.rf.732264e74b53e4c3ec2947f056b3eee6.jpg,high_only,barbecue sauce
dz4pix0bib5e1_jpeg.rf.732264e74b53e4c3ec2947f056b3eee6.jpg,data/raw/train/images/dz4pix0bib5e1_jpeg.rf.732264e74b53e4c3ec2947f056b3eee6.jpg,high_only,hot sauce
dz4pix0bib5e1_jpeg.rf.732264e74b53e4c3ec2947f056b3eee6.jpg,data/raw/train/images/dz4pix0bib5e1_jpeg.rf.732264e74b53e4c3ec2947f056b3eee6.jpg,high_only,salad dressing
dz4pix0bib5e1_jpeg.rf.732264e74b53e4c3ec2947f056b3eee6.jpg,data/raw/train/images/dz4pix0bib5e1_jpeg.rf.732264e74b53e4c3ec2947f056b3eee6.jpg,high_only,salsa
0586_jpeg.rf.4261bffb70f2026c1db00e48960af25f.jpg,data/raw/train/images/0586_jpeg.rf.4261bffb70f2026c1db00e48960af25f.jpg,high_only,ketchup
0586_jpeg.rf.4261bffb70f2026c1db00e48960af25f.jpg,data/raw/train/images/0586_jpeg.rf.4261bffb70f2026c1db00e48960af25f.jpg,high_only,mayonnaise
0586_jpeg.rf.4261bffb70f2026c1db00e48960af25f.jpg,data/raw/train/images/0586_jpeg.rf.4261bffb70f2026c1db00e48960af25f.jpg,high_only,spinach
DSC_5860_JPG_jpg.rf.3b69265fdaba32cc3564df40037b9fb3.jpg,data/raw/train/images/DSC_5860_JPG_jpg.rf.3b69265fdaba32cc3564df40037b9fb3.jpg,high_only,bacon
DSC_5860_JPG_jpg.rf.3b69265fdaba32cc3564df40037b9fb3.jpg,data/raw/train/images/DSC_5860_JPG_jpg.rf.3b69265fdaba32cc3564df40037b9fb3.jpg,high_only,cheese
DSC_5860_JPG_jpg.rf.3b69265fdaba32cc3564df40037b9fb3.jpg,data/raw/train/images/DSC_5860_JPG_jpg.rf.3b69265fdaba32cc3564df40037b9fb3.jpg,high_only,green bean
DSC_5860_JPG_jpg.rf.3b69265fdaba32cc3564df40037b9fb3.jpg,data/raw/train/images/DSC_5860_JPG_jpg.rf.3b69265fdaba32cc3564df40037b9fb3.jpg,high_only,lettuce
